ind_id,ind_definition,reportyear,race_eth_code,race_eth_name,geotype,geotypevalue,geoname,county_name,county_fips,region_name,region_code,strata_one_code,strata_one_name,strata_two_code,strata_two_name,numerator,denominator,estimate,ll_95ci,ul_95ci,se,rse,ca_decile,ca_rr,version
75,Modified retail food environment index,2017,9,Total,CT,6037408202,4082.02,Los Angeles,6037,Southern California,14,,,,,14,82,17.07317073,8.928870653,25.21747081,4.155255142,24.33792298,,0.954431449,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037408211,4082.11,Los Angeles,6037,Southern California,14,,,,,19,106,17.9245283,10.62266497,25.22639164,3.725440477,20.78403635,,1.002024392,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037408212,4082.12,Los Angeles,6037,Southern California,14,,,,,11,43,25.58139535,12.53998021,38.62281049,6.653783234,26.01024355,,1.430061739,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037408301,4083.01,Los Angeles,6037,Southern California,14,,,,,7,28,25,8.960985068,41.03901493,8.183170884,32.73268354,,1.397560336,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037408302,4083.02,Los Angeles,6037,Southern California,14,,,,,5,32,15.625,3.044497507,28.20550249,6.418623721,41.07919181,,0.87347521,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037408303,4083.03,Los Angeles,6037,Southern California,14,,,,,2,13,15.38461538,0,34.9979927,10.00682516,65.04436356,,0.86003713,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037408401,4084.01,Los Angeles,6037,Southern California,14,,,,,1,7,14.28571429,0,40.20867708,13.22600143,92.58200998,,0.798605906,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037408402,4084.02,Los Angeles,6037,Southern California,14,,,,,2,15,13.33333333,0,30.53639938,8.777074515,65.82805886,,0.745365512,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037408501,4085.01,Los Angeles,6037,Southern California,14,,,,,2,23,8.695652174,0,20.21131559,5.875338476,67.56639247,,0.486107943,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037408503,4085.03,Los Angeles,6037,Southern California,14,,,,,2,13,15.38461538,0,34.9979927,10.00682516,65.04436356,,0.86003713,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037408504,4085.04,Los Angeles,6037,Southern California,14,,,,,2,28,7.142857143,0,16.68224916,4.867036742,68.13851439,,0.399302953,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037408505,4085.05,Los Angeles,6037,Southern California,14,,,,,2,18,11.11111111,0,25.62962963,7.407407407,66.66666667,,0.621137927,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037408623,4086.23,Los Angeles,6037,Southern California,14,,,,,6,35,17.14285714,4.656704813,29.62900947,6.370485882,37.16116765,,0.958327087,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037408624,4086.24,Los Angeles,6037,Southern California,14,,,,,4,16,25,3.782377607,46.21762239,10.82531755,43.30127019,,1.397560336,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037408625,4086.25,Los Angeles,6037,Southern California,14,,,,,2,19,10.52631579,0,24.32587227,7.040590043,66.88560541,,0.588446457,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037408626,4086.26,Los Angeles,6037,Southern California,14,,,,,10,66,15.15151515,6.501155156,23.80187515,4.413448977,29.12876325,,0.847006264,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037408627,4086.27,Los Angeles,6037,Southern California,14,,,,,1,5,20,0,55.06154589,17.88854382,89.4427191,,1.118048269,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037408628,4086.28,Los Angeles,6037,Southern California,14,,,,,4,30,13.33333333,1.168928673,25.49773799,6.206328908,46.54746681,,0.745365512,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037408629,4086.29,Los Angeles,6037,Southern California,14,,,,,2,9,22.22222222,0,49.38388325,13.85799032,62.36095645,,1.242275854,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037408630,4086.3,Los Angeles,6037,Southern California,14,,,,,1,17,5.882352941,0,17.0675253,5.706720589,97.01425001,,0.328837726,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037408631,4086.31,Los Angeles,6037,Southern California,14,,,,,2,28,7.142857143,0,16.68224916,4.867036742,68.13851439,,0.399302953,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037408703,4087.03,Los Angeles,6037,Southern California,14,,,,,2,4,50,1,99,25,50,,2.795120672,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037408704,4087.04,Los Angeles,6037,Southern California,14,,,,,7,33,21.21212121,7.263834832,35.16040759,7.116472643,33.54908532,,1.18580877,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037408705,4087.05,Los Angeles,6037,Southern California,14,,,,,6,25,24,7.258341301,40.7416587,8.541662602,35.59026084,,1.341657922,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037408706,4087.06,Los Angeles,6037,Southern California,14,,,,,3,10,30,1.596901577,58.40309842,14.49137675,48.30458915,,1.677072403,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037408722,4087.22,Los Angeles,6037,Southern California,14,,,,,0,3,0,0,0,0,,,0,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037408723,4087.23,Los Angeles,6037,Southern California,14,,,,,5,21,23.80952381,5.592722448,42.02632517,9.294286409,39.03600292,,1.331009844,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037408724,4087.24,Los Angeles,6037,Southern California,14,,,,,5,31,16.12903226,3.181553512,29.076511,6.605856503,40.95631032,,0.90165183,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037408800,4088,Los Angeles,6037,Southern California,14,,,,,9,37,24.32432432,10.49968672,38.14896193,7.053386533,28.99725575,,1.359788435,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037430002,4300.02,Los Angeles,6037,Southern California,14,,,,,4,16,25,3.782377607,46.21762239,10.82531755,43.30127019,,1.397560336,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037430003,4300.03,Los Angeles,6037,Southern California,14,,,,,2,7,28.57142857,0,62.03782963,17.07469442,59.76143047,,1.597211812,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037430101,4301.01,Los Angeles,6037,Southern California,14,,,,,7,36,19.44444444,6.515878971,32.37300992,6.596206874,33.92334964,,1.086991372,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037430102,4301.02,Los Angeles,6037,Southern California,14,,,,,3,19,15.78947368,0,32.18579002,8.365467518,52.98129428,,0.882669686,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037430200,4302,Los Angeles,6037,Southern California,14,,,,,6,28,21.42857143,6.229887275,36.62725558,7.754430691,36.18734322,,1.197908859,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037430301,4303.01,Los Angeles,6037,Southern California,14,,,,,4,26,15.38461538,1.51586328,29.25336749,7.075893931,45.99331055,,0.86003713,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037430302,4303.02,Los Angeles,6037,Southern California,14,,,,,5,37,13.51351351,2.497778594,24.52924843,5.620272918,41.59001959,,0.755438019,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037430400,4304,Los Angeles,6037,Southern California,14,,,,,5,36,13.88888889,2.591757772,25.18602001,5.763842406,41.49966533,,0.776422409,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037430501,4305.01,Los Angeles,6037,Southern California,14,,,,,1,9,11.11111111,0,31.64339691,10.47565602,94.28090416,,0.621137927,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037430502,4305.02,Los Angeles,6037,Southern California,14,,,,,2,12,16.66666667,0,37.75290933,10.75828707,64.54972244,,0.931706891,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037430600,4306,Los Angeles,6037,Southern California,14,,,,,9,42,21.42857143,9.018897783,33.83824507,6.331466146,29.54684201,,1.197908859,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037430701,4307.01,Los Angeles,6037,Southern California,14,,,,,8,54,14.81481481,5.339593974,24.29003566,4.834296348,32.63150035,,0.828183903,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037430721,4307.21,Los Angeles,6037,Southern California,14,,,,,7,57,12.28070175,3.759952014,20.8014515,4.347321296,35.39961627,,0.686520867,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037430723,4307.23,Los Angeles,6037,Southern California,14,,,,,6,37,16.21621622,4.339128678,28.09330375,6.05973854,37.36838766,,0.906525623,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037430724,4307.24,Los Angeles,6037,Southern California,14,,,,,6,37,16.21621622,4.339128678,28.09330375,6.05973854,37.36838766,,0.906525623,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037430801,4308.01,Los Angeles,6037,Southern California,14,,,,,8,55,14.54545455,5.227813844,23.86309525,4.753898317,32.68305093,,0.813126014,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037430802,4308.02,Los Angeles,6037,Southern California,14,,,,,3,23,13.04347826,0,26.80732863,7.022372636,53.83819021,,0.729161914,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037430803,4308.03,Los Angeles,6037,Southern California,14,,,,,3,26,11.53846154,0,23.81909007,6.2656268,54.30209893,,0.645027847,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037430901,4309.01,Los Angeles,6037,Southern California,14,,,,,8,74,10.81081081,3.735826958,17.88579466,3.609685639,33.38959216,,0.604350415,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037430902,4309.02,Los Angeles,6037,Southern California,14,,,,,8,57,14.03508772,5.0175738,23.05260164,4.600772408,32.78050341,,0.784595276,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037431001,4310.01,Los Angeles,6037,Southern California,14,,,,,13,89,14.60674157,7.269217591,21.94426555,3.743634684,25.62949899,,0.816552106,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037431002,4310.02,Los Angeles,6037,Southern California,14,,,,,7,33,21.21212121,7.263834832,35.16040759,7.116472643,33.54908532,,1.18580877,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037431100,4311,Los Angeles,6037,Southern California,14,,,,,11,78,14.1025641,6.378463684,21.82666452,3.94086756,27.94433361,,0.788367369,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037431200,4312,Los Angeles,6037,Southern California,14,,,,,0,7,0,0,0,0,,,0,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037431300,4313,Los Angeles,6037,Southern California,14,,,,,1,8,12.5,0,35.41765149,11.69267933,93.54143467,,0.698780168,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037431400,4314,Los Angeles,6037,Southern California,14,,,,,2,15,13.33333333,0,30.53639938,8.777074515,65.82805886,,0.745365512,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037431501,4315.01,Los Angeles,6037,Southern California,14,,,,,3,25,12,0,24.73849222,6.499230724,54.16025603,,0.670828961,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037431502,4315.02,Los Angeles,6037,Southern California,14,,,,,7,38,18.42105263,6.095382423,30.74672284,6.288607249,34.13815364,,1.0297813,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037431600,4316,Los Angeles,6037,Southern California,14,,,,,2,25,8,0,18.63469341,5.425863987,67.82329983,,0.447219307,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037431700,4317,Los Angeles,6037,Southern California,14,,,,,4,39,10.25641026,0.734519849,19.77830066,4.858107351,47.36654667,,0.573358086,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037431800,4318,Los Angeles,6037,Southern California,14,,,,,6,36,16.66666667,4.492518789,28.84081454,6.211299937,37.26779962,,0.931706891,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037431900,4319,Los Angeles,6037,Southern California,14,,,,,4,26,15.38461538,1.51586328,29.25336749,7.075893931,45.99331055,,0.86003713,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037432000,4320,Los Angeles,6037,Southern California,14,,,,,4,30,13.33333333,1.168928673,25.49773799,6.206328908,46.54746681,,0.745365512,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037432101,4321.01,Los Angeles,6037,Southern California,14,,,,,3,17,17.64705882,0,35.76910925,9.245944094,52.3936832,,0.986513178,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037432102,4321.02,Los Angeles,6037,Southern California,14,,,,,4,28,14.28571429,1.324232889,27.24719568,6.613000713,46.29100499,,0.798605906,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037432201,4322.01,Los Angeles,6037,Southern California,14,,,,,13,42,30.95238095,16.97091173,44.93385017,7.133402662,23.04637783,,1.730312797,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037432202,4322.02,Los Angeles,6037,Southern California,14,,,,,9,39,23.07692308,9.853586786,36.30025937,6.746600149,29.23526731,,1.290055695,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037432300,4323,Los Angeles,6037,Southern California,14,,,,,7,37,18.91891892,6.298809143,31.53902869,6.438831518,34.03382374,,1.057613227,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037432401,4324.01,Los Angeles,6037,Southern California,14,,,,,5,31,16.12903226,3.181553512,29.076511,6.605856503,40.95631032,,0.90165183,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037432402,4324.02,Los Angeles,6037,Southern California,14,,,,,9,47,19.14893617,7.899718057,30.39815428,5.739396997,29.97240654,,1.070471747,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037432500,4325,Los Angeles,6037,Southern California,14,,,,,4,27,14.81481481,1.414828995,28.21480063,6.836727459,46.14791035,,0.828183903,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037432601,4326.01,Los Angeles,6037,Southern California,14,,,,,8,47,17.0212766,6.276767411,27.76578578,5.481892441,32.20611809,,0.951530441,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037432602,4326.02,Los Angeles,6037,Southern California,14,,,,,5,21,23.80952381,5.592722448,42.02632517,9.294286409,39.03600292,,1.331009844,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037432700,4327,Los Angeles,6037,Southern California,14,,,,,15,62,24.19354839,13.53340379,34.85369298,5.438849284,22.48057704,,1.352477744,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037432801,4328.01,Los Angeles,6037,Southern California,14,,,,,8,27,29.62962963,12.40570093,46.85355833,8.787718726,29.6585507,,1.656367805,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037432802,4328.02,Los Angeles,6037,Southern California,14,,,,,5,21,23.80952381,5.592722448,42.02632517,9.294286409,39.03600292,,1.331009844,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037432901,4329.01,Los Angeles,6037,Southern California,14,,,,,8,36,22.22222222,8.641391707,35.80305274,6.928995161,31.18047822,,1.242275854,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037432902,4329.02,Los Angeles,6037,Southern California,14,,,,,7,37,18.91891892,6.298809143,31.53902869,6.438831518,34.03382374,,1.057613227,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037433101,4331.01,Los Angeles,6037,Southern California,14,,,,,15,58,25.86206897,14.59284686,37.13129107,5.749603113,22.2317987,,1.445752071,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037433102,4331.02,Los Angeles,6037,Southern California,14,,,,,12,39,30.76923077,16.28379163,45.25466991,7.390530176,24.01922307,,1.720074259,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037433200,4332,Los Angeles,6037,Southern California,14,,,,,20,73,27.39726027,17.16610411,37.62841644,5.219977637,19.05291838,,1.531572971,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037433302,4333.02,Los Angeles,6037,Southern California,14,,,,,5,34,14.70588235,2.801093503,26.6106712,6.073871862,41.30232866,,0.822094315,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037433304,4333.04,Los Angeles,6037,Southern California,14,,,,,10,48,20.83333333,9.344233225,32.32243344,5.861785769,28.13657169,,1.164633613,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037433305,4333.05,Los Angeles,6037,Southern California,14,,,,,10,34,29.41176471,14.09583669,44.72769273,7.81424899,26.56844657,,1.64418863,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037433306,4333.06,Los Angeles,6037,Southern California,14,,,,,7,20,35,14.09588557,55.90411443,10.6653645,30.47247001,,1.95658447,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037433307,4333.07,Los Angeles,6037,Southern California,14,,,,,5,16,31.25,8.537892133,53.96210787,11.58781014,37.08099244,,1.74695042,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037433401,4334.01,Los Angeles,6037,Southern California,14,,,,,14,40,35,20.21855893,49.78144107,7.541551564,21.54729018,,1.95658447,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037433402,4334.02,Los Angeles,6037,Southern California,14,,,,,11,37,29.72972973,15.0019764,44.45748306,7.514159864,25.27490136,,1.661963643,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037433403,4334.03,Los Angeles,6037,Southern California,14,,,,,10,43,23.25581395,10.62851804,35.88310986,6.442497913,27.70274103,,1.300056126,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037433501,4335.01,Los Angeles,6037,Southern California,14,,,,,7,32,21.875,7.551467816,36.19853218,7.307924584,33.40765524,,1.222865294,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037433503,4335.03,Los Angeles,6037,Southern California,14,,,,,8,34,23.52941176,9.27105874,37.78776479,7.274669911,30.91734712,,1.315350904,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037433504,4335.04,Los Angeles,6037,Southern California,14,,,,,14,44,31.81818182,18.05554334,45.5808203,7.021754326,22.06837074,,1.778713155,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037433601,4336.01,Los Angeles,6037,Southern California,14,,,,,8,40,20,7.603871572,32.39612843,6.32455532,31.6227766,,1.118048269,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037433602,4336.02,Los Angeles,6037,Southern California,14,,,,,9,40,22.5,9.558989607,35.44101039,6.602556323,29.34469477,,1.257804302,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037433700,4337,Los Angeles,6037,Southern California,14,,,,,2,32,6.25,0,14.63700166,4.279082481,68.46531969,,0.349390084,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037433801,4338.01,Los Angeles,6037,Southern California,14,,,,,10,37,27.02702703,12.7171676,41.33688645,7.300948685,27.01351013,,1.510876039,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037433802,4338.02,Los Angeles,6037,Southern California,14,,,,,4,38,10.52631579,0.768555822,20.28407576,4.978448963,47.29526515,,0.588446457,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037433901,4339.01,Los Angeles,6037,Southern California,14,,,,,11,27,40.74074074,22.20684315,59.27463833,9.4560702,23.21035413,,2.277505732,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037433902,4339.02,Los Angeles,6037,Southern California,14,,,,,11,29,37.93103448,20.27099502,55.59107394,9.010224214,23.75422747,,2.120436372,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037434001,4340.01,Los Angeles,6037,Southern California,14,,,,,5,13,38.46153846,12.01486588,64.90821104,13.4932003,35.08232077,,2.150092824,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037434003,4340.03,Los Angeles,6037,Southern California,14,,,,,4,13,30.76923077,5.679714202,55.85874734,12.80077376,41.60251472,,1.720074259,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037434004,4340.04,Los Angeles,6037,Southern California,14,,,,,3,14,21.42857143,0,42.92275669,10.96642105,51.17663157,,1.197908859,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037460000,4600,Los Angeles,6037,Southern California,14,,,,,2,10,20,0,44.79225686,12.64911064,63.2455532,,1.118048269,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037460100,4601,Los Angeles,6037,Southern California,14,,,,,4,13,30.76923077,5.679714202,55.85874734,12.80077376,41.60251472,,1.720074259,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037460200,4602,Los Angeles,6037,Southern California,14,,,,,2,10,20,0,44.79225686,12.64911064,63.2455532,,1.118048269,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037460301,4603.01,Los Angeles,6037,Southern California,14,,,,,0,3,0,0,0,0,,,0,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037460302,4603.02,Los Angeles,6037,Southern California,14,,,,,1,4,25,0,67.43524479,21.65063509,86.60254038,,1.397560336,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037460401,4604.01,Los Angeles,6037,Southern California,14,,,,,1,7,14.28571429,0,40.20867708,13.22600143,92.58200998,,0.798605906,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037460501,4605.01,Los Angeles,6037,Southern California,14,,,,,7,26,26.92307692,9.873175598,43.97297825,8.698929247,32.31030863,,1.505064977,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037460502,4605.02,Los Angeles,6037,Southern California,14,,,,,6,28,21.42857143,6.229887275,36.62725558,7.754430691,36.18734322,,1.197908859,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037460600,4606,Los Angeles,6037,Southern California,14,,,,,2,25,8,0,18.63469341,5.425863987,67.82329983,,0.447219307,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037460700,4607,Los Angeles,6037,Southern California,14,,,,,9,42,21.42857143,9.018897783,33.83824507,6.331466146,29.54684201,,1.197908859,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037460800,4608,Los Angeles,6037,Southern California,14,,,,,3,10,30,1.596901577,58.40309842,14.49137675,48.30458915,,1.677072403,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037460900,4609,Los Angeles,6037,Southern California,14,,,,,5,15,33.33333333,9.476973051,57.18969362,12.17161239,36.51483717,,1.863413781,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037461000,4610,Los Angeles,6037,Southern California,14,,,,,1,11,9.090909091,0,26.07987886,8.66784172,95.34625892,,0.508203758,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037461100,4611,Los Angeles,6037,Southern California,14,,,,,4,16,25,3.782377607,46.21762239,10.82531755,43.30127019,,1.397560336,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037461200,4612,Los Angeles,6037,Southern California,14,,,,,6,16,37.5,13.777977,61.222023,12.10307296,32.27486122,,2.096340504,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037461300,4613,Los Angeles,6037,Southern California,14,,,,,7,28,25,8.960985068,41.03901493,8.183170884,32.73268354,,1.397560336,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037461400,4614,Los Angeles,6037,Southern California,14,,,,,5,26,19.23076923,4.081534357,34.3800041,7.729201466,40.19184762,,1.075046412,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037461501,4615.01,Los Angeles,6037,Southern California,14,,,,,4,17,23.52941176,3.36505554,43.69376799,10.28793685,43.72373161,,1.315350904,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037461502,4615.02,Los Angeles,6037,Southern California,14,,,,,3,6,50,9.991667535,90.00833247,20.41241452,40.82482905,,2.795120672,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037461600,4616,Los Angeles,6037,Southern California,14,,,,,7,22,31.81818182,12.35487183,51.28149181,9.930260199,31.2093892,,1.778713155,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037461700,4617,Los Angeles,6037,Southern California,14,,,,,7,39,17.94871795,5.904373421,29.99306248,6.145073739,34.2368394,,1.003376651,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037461901,4619.01,Los Angeles,6037,Southern California,14,,,,,5,47,10.63829787,1.823366575,19.45322917,4.497413927,42.27569092,,0.594706526,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037461902,4619.02,Los Angeles,6037,Southern California,14,,,,,5,59,8.474576271,1.368007944,15.5811446,3.625800167,42.78444197,,0.473749266,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037462001,4620.01,Los Angeles,6037,Southern California,14,,,,,4,18,22.22222222,3.01602752,41.42841692,9.79907893,44.09585518,,1.242275854,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037462002,4620.02,Los Angeles,6037,Southern California,14,,,,,4,18,22.22222222,3.01602752,41.42841692,9.79907893,44.09585518,,1.242275854,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037462100,4621,Los Angeles,6037,Southern California,14,,,,,6,36,16.66666667,4.492518789,28.84081454,6.211299937,37.26779962,,0.931706891,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037462201,4622.01,Los Angeles,6037,Southern California,14,,,,,4,46,8.695652174,0.552848485,16.83845586,4.154491678,47.7766543,,0.486107943,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037462202,4622.02,Los Angeles,6037,Southern California,14,,,,,3,75,4,0,8.434973732,2.2627417,56.56854249,,0.223609654,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037462301,4623.01,Los Angeles,6037,Southern California,14,,,,,3,53,5.660377358,0,11.88177409,3.174182004,56.07721541,,0.316428755,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037462302,4623.02,Los Angeles,6037,Southern California,14,,,,,2,74,2.702702703,0,6.397492518,1.885096844,69.74858325,,0.151087604,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037462400,4624,Los Angeles,6037,Southern California,14,,,,,7,43,16.27906977,5.244544375,27.31359516,5.629859894,34.58342506,,0.910039288,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037462500,4625,Los Angeles,6037,Southern California,14,,,,,3,19,15.78947368,0,32.18579002,8.365467518,52.98129428,,0.882669686,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037462600,4626,Los Angeles,6037,Southern California,14,,,,,3,21,14.28571429,0,29.25234383,7.636035483,53.45224838,,0.798605906,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037462700,4627,Los Angeles,6037,Southern California,14,,,,,2,47,4.255319149,0,10.02604628,2.944248536,69.1898406,,0.23788261,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037462800,4628,Los Angeles,6037,Southern California,14,,,,,1,37,2.702702703,0,7.927924569,2.665929524,98.63939238,,0.151087604,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037462900,4629,Los Angeles,6037,Southern California,14,,,,,5,46,10.86956522,1.87466698,19.86446345,4.589233794,42.22095091,,0.607634929,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037463000,4630,Los Angeles,6037,Southern California,14,,,,,7,41,17.07317073,5.555391104,28.59095036,5.876418177,34.41902075,,0.954431449,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037463101,4631.01,Los Angeles,6037,Southern California,14,,,,,8,43,18.60465116,6.973240117,30.23606221,5.934393391,31.89736448,,1.040044901,11/15/2017
75,Modified retail food environment index,2017,9,Total,CT,6037463102,4631.02,Los Angeles,6037,Southern California,14,,,,,13,62,20.96774194,10.83473702,31.10074685,5.169900466,24.65644838,,1.172147378,11/15/2017
